ID,,,SITE,,,,,,,,,,TYPE_CHANGE,CROP AND LAND USE ,,,,,,,,,,,SOIL MANAGEMENT INFO,,,,,,,,,,DATA,,,,CURRENT SOC AND SOIL CHARACTERISTICS,,,,,,,,,,,,,,,,PREVIOUS SOC AND SOIL CHARACTERISTICS,,,,,,,,,,,,,,,SOURCE,
ID,IDstudy,plotID,country,region,temperature_Celsiul,precipitation_mm,climate,Latitud,Longitud,bedrock,soil_type,USDA,TYPE_CHANGE,CROP_current,CROP_type,cropAGE,current_land_use*,LUC_this_study,previous_land_use*,years_since_luc,TEMPORAL_only_this study,timeTEMPORAL,CHANGE_management,year_since_MANAGEMENT_CHANGE,soil_treatments,tillageYESNO,tillage_type,fertilizerYESNO,fet_type,rate_fertilizer_kh_ha,pesticides,org_amendYESNO,org_amend_type,prev_man,SINGLE_DATA-MULTIPLE_SINGLEAMPLING,DIF_DEPTH_current_point,CONTI_DEPTH,NUM_DEPTH,year_measure,N_plots_current,N_sample_per_plot_current,N_measured_current,soil_from_cm_current,soil_to_cm_current,depth_midpoint_current,bulk_density_Mg_m3_current,%clay_current,%silt_current,%sand_current,ph_current,SOC_g_kg_current,sd_SOC_gkg_current,SOC_Mg_ha_current,sd_SOC_Mgha_current,N_plots_previous,N_sample_per_plot_previous,N_measured_current,soil_from_cm_previous,soil_to_cm_previous,depth_midpoint_previous,Bulkdensity_previous,%clay_previous,%silt_previous,%sand_previous,ph_previous,SOC_g_kg_previous,sd_SOC_gkg_previous,SOC_Mg_ha_previous,sd_SOC_Mgha_previous,yearPpub,Original_source
31,4,8,New_Zeland,Bay_of_Plenty,14.5,138,Temperate,-37.616,175.916,Volcanic,Mollic_Andosol,Vitrads/Vitricryands_Andisol,LUC,Kiwi,woody,17,food,YES,grassland,17,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,YES,YES,11,2011,NA,3,3,3,4,3.5,1.09,NA,NA,NA,5.89,NA,NA,13,NA,NA,3,3,3,4,3.5,1.41,NA,NA,NA,5.6,NA,NA,6.3,NA,2015,"Holmes, A., Müller, K., Clothier, B. and Deurer, M., 2015. Carbon sequestration in kiwifruit orchard soils at depth to mitigate carbon emissions. Communications in Soil Science and Plant Analysis, 46(sup1), pp.122-136"
32,4,8,New_Zeland,Bay_of_Plenty,14.5,138,Temperate,-37.616,175.916,Volcanic,Mollic_Andosol,Vitrads/Vitricryands_Andisol,LUC,Kiwi,woody,17,food,YES,grassland,17,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,YES,YES,11,2011,NA,3,3,4,5,4.5,1.01,NA,NA,NA,5.76,NA,NA,36.5,NA,NA,3,3,4,5,4.5,1.08,NA,NA,NA,5.5,NA,NA,10.4,NA,2015,"Holmes, A., Müller, K., Clothier, B. and Deurer, M., 2015. Carbon sequestration in kiwifruit orchard soils at depth to mitigate carbon emissions. Communications in Soil Science and Plant Analysis, 46(sup1), pp.122-136"
33,4,8,New_Zeland,Bay_of_Plenty,14.5,138,Temperate,-37.616,175.916,Volcanic,Mollic_Andosol,Vitrads/Vitricryands_Andisol,LUC,Kiwi,woody,17,food,YES,grassland,17,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,YES,YES,11,2011,NA,3,3,5,6,5.5,0.97,NA,NA,NA,5.67,NA,NA,37.2,NA,NA,3,3,5,6,5.5,1.14,NA,NA,NA,5.64,NA,NA,3.1,NA,2015,"Holmes, A., Müller, K., Clothier, B. and Deurer, M., 2015. Carbon sequestration in kiwifruit orchard soils at depth to mitigate carbon emissions. Communications in Soil Science and Plant Analysis, 46(sup1), pp.122-136"
34,4,8,New_Zeland,Bay_of_Plenty,14.5,138,Temperate,-37.616,175.916,Volcanic,Mollic_Andosol,Vitrads/Vitricryands_Andisol,LUC,Kiwi,woody,17,food,YES,grassland,17,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,YES,YES,11,2011,NA,3,3,6,7,6.5,1.11,NA,NA,NA,5.52,NA,NA,4.7,NA,NA,3,3,6,7,6.5,1.29,NA,NA,NA,5.49,NA,NA,7.3,NA,2015,"Holmes, A., Müller, K., Clothier, B. and Deurer, M., 2015. Carbon sequestration in kiwifruit orchard soils at depth to mitigate carbon emissions. Communications in Soil Science and Plant Analysis, 46(sup1), pp.122-136"
35,4,8,New_Zeland,Bay_of_Plenty,14.5,138,Temperate,-37.616,175.916,Volcanic,Mollic_Andosol,Vitrads/Vitricryands_Andisol,LUC,Kiwi,woody,17,food,YES,grassland,17,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,YES,YES,11,2011,NA,3,3,7,8,7.5,1.01,NA,NA,NA,5.45,NA,NA,21.3,NA,NA,3,3,7,8,7.5,1.18,NA,NA,NA,5.7,NA,NA,2.3,NA,2015,"Holmes, A., Müller, K., Clothier, B. and Deurer, M., 2015. Carbon sequestration in kiwifruit orchard soils at depth to mitigate carbon emissions. Communications in Soil Science and Plant Analysis, 46(sup1), pp.122-136"
36,4,8,New_Zeland,Bay_of_Plenty,14.5,138,Temperate,-37.616,175.916,Volcanic,Mollic_Andosol,Vitrads/Vitricryands_Andisol,LUC,Kiwi,woody,17,food,YES,grassland,17,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,YES,YES,11,2011,NA,3,3,8,9,8.5,1.31,NA,NA,NA,5.44,NA,NA,27.3,NA,NA,3,3,8,9,8.5,1.15,NA,NA,NA,5.69,NA,NA,10.7,NA,2015,"Holmes, A., Müller, K., Clothier, B. and Deurer, M., 2015. Carbon sequestration in kiwifruit orchard soils at depth to mitigate carbon emissions. Communications in Soil Science and Plant Analysis, 46(sup1), pp.122-136"
37,5,9,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Black_locust,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,0,10,5,1.55,24,64,12,6.9,12.2,0.3,NA,NA,1,3,3,0,10,5,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
38,5,9,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Black_locust,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,10,30,20,1.67,24,64,12,6.9,7.9,0.3,NA,NA,1,3,3,10,30,20,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
39,5,9,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Black_locust,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,30,60,45,1.67,24,64,12,6.9,5.5,0.3,NA,NA,1,3,3,30,60,45,1.58,24,64,12,6.9,4.8,0.2,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
40,5,9,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Black_locust,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,60,100,80,1.55,24,64,12,6.9,2.9,0.2,NA,NA,1,3,3,60,100,80,1.53,24,64,12,6.9,3.2,0,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
41,5,10,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Black_locust,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,0,10,5,1.49,24,64,12,6.9,11.8,0.7,NA,NA,1,3,3,0,10,5,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
42,5,10,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Willow,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,10,30,20,1.69,24,64,12,6.9,8.4,0.5,NA,NA,1,3,3,10,30,20,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
43,5,10,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Willow,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,30,60,45,1.64,24,64,12,6.9,5.1,0.3,NA,NA,1,3,3,30,60,45,1.58,24,64,12,6.9,4.8,0.2,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
44,5,10,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Willow,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,60,100,80,1.65,24,64,12,6.9,2.9,0.1,NA,NA,1,3,3,60,100,80,1.53,24,64,12,6.9,3.2,0,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
45,5,11,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Willow,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,0,10,5,1.49,24,64,12,6.9,11.7,0.5,NA,NA,1,3,3,0,10,5,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
46,5,11,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Poplar,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,10,30,20,1.62,24,64,12,6.9,8.1,0.5,NA,NA,1,3,3,10,30,20,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
47,5,11,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Poplar,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,30,60,45,1.71,24,64,12,6.9,5.2,0.5,NA,NA,1,3,3,30,60,45,1.58,24,64,12,6.9,4.8,0.2,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
48,5,11,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Poplar,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,60,100,80,1.68,24,64,12,6.9,3.3,0.3,NA,NA,1,3,3,60,100,80,1.53,24,64,12,6.9,3.2,0,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
49,5,12,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Poplar,woody,6,SRC,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,0,10,5,1.62,24,64,12,6.9,10.2,0.2,NA,NA,1,3,3,0,10,5,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
50,5,12,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Miscanthus,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,10,30,20,1.65,24,64,12,6.9,8,0.3,NA,NA,1,3,3,10,30,20,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
51,5,12,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Miscanthus,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,30,60,45,1.7,24,64,12,6.9,4.8,0.1,NA,NA,1,3,3,30,60,45,1.58,24,64,12,6.9,4.8,0.2,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
52,5,12,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Miscanthus,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,60,100,80,1.67,24,64,12,6.9,3.1,0.2,NA,NA,1,3,3,60,100,80,1.53,24,64,12,6.9,3.2,0,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
53,5,13,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Miscanthus,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,0,10,5,1.68,24,64,12,6.9,9.9,0.2,NA,NA,1,3,3,0,10,5,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
54,5,13,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Switchgrass,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,10,30,20,1.74,24,64,12,6.9,8.1,0.2,NA,NA,1,3,3,10,30,20,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
55,5,13,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Switchgrass,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,30,60,45,1.74,24,64,12,6.9,5.7,0.5,NA,NA,1,3,3,30,60,45,1.58,24,64,12,6.9,4.8,0.2,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
56,5,13,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Switchgrass,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,60,100,80,1.67,24,64,12,6.9,3.6,0.3,NA,NA,1,3,3,60,100,80,1.53,24,64,12,6.9,3.2,0,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
57,5,14,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Switchgrass,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,0,10,5,1.7,24,64,12,6.9,8.9,0.3,NA,NA,1,3,3,0,10,5,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
58,5,14,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Giant_reed,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,10,30,20,1.66,24,64,12,6.9,7.4,0.2,NA,NA,1,3,3,10,30,20,1.42,24,64,12,6.9,8.3,0.3,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
59,5,14,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Giant_reed,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,30,60,45,1.69,24,64,12,6.9,5,0.3,NA,NA,1,3,3,30,60,45,1.58,24,64,12,6.9,4.8,0.2,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
60,5,14,Italy,Gariga_di_Podenzano,12.2,890,Mediterranean,44.966,9.683,NA,Chromic_Luvisol,NA,LUC,Giant_reed,grass,6,bioenergy,YES,annual_crop,6,NO,NA,NO,NA,NO,NO,NA,NO,NA,NA,NO,NO,NA,NA,MULTI,YES,YES,4,2012,1,3,3,60,100,80,1.67,24,64,12,6.9,3.7,1.2,NA,NA,1,3,3,60,100,80,1.53,24,64,12,6.9,3.2,0,NA,NA,2016,"Chimento, C., Almagro, M. and Amaducci, S., 2016. Carbon sequestration potential in perennial bioenergy crops: the importance of organic matter inputs and its physical protection. Gcb Bioenergy, 8(1), pp.111-121."
61,6,15,Germany,Ihinger_Hof,9.1,714,Temperate,48.75,8.92,NA,Haplic_Luvisol,NA,LUC,Miscanthus,grass,11,bioenergy,YES,annual_crop,11,NO,NA,NO,NA,NO,NA,NA,NO,NO_N,NA,NA,NO,NA,NA,MULTI,YES,YES,5,2013,1,3,3,0,10,5,1.35,22.8,74.8,2.4,7.38,13.2,1,16,0.70,1,3,3,0,10,5,1.55,22.8,74.8,2.4,7.38,11.1,0.6,13.5,0.7,2016,"Gauder, M., Billen, N., Zikeli, S., Laub, M., Graeff-Hönninger, S. and Claupein, W., 2016. Soil carbon stocks in different bioenergy cropping systems including subsoil. Soil and Tillage Research, 155, pp.308-317."
62,6,16,Germany,Ihinger_Hof,9.1,714,Temperate,48.75,8.92,NA,Haplic_Luvisol,NA,LUC,Switchgrass,grass,11,bioenergy,YES,annual_crop,11,NO,NA,NO,NA,NO,NA,NA,NO,NO_N,NA,NA,NO,NA,NA,MULTI,YES,YES,5,2013,1,3,3,0,10,5,1.3,22.8,74.8,2.4,7.38,13.3,0.4,16.1,0.70,1,3,3,0,10,5,1.55,22.8,74.8,2.4,7.38,11.1,0.6,13.5,0.7,2016,"Gauder, M., Billen, N., Zikeli, S., Laub, M., Graeff-Hönninger, S. and Claupein, W., 2016. Soil carbon stocks in different bioenergy cropping systems including subsoil. Soil and Tillage Research, 155, pp.308-317."
63,6,17,Germany,Ihinger_Hof,9.1,714,Temperate,48.75,8.92,NA,Haplic_Luvisol,NA,LUC,Willow,woody,11,SRC,YES,annual_crop,11,NO,NA,NO,NA,NO,NA,NA,NO,NO_N,NA,NA,NO,NA,NA,MULTI,YES,YES,5,2013,1,3,3,0,10,5,1.27,22.8,74.8,2.4,7.38,15.2,2.1,18.4,0.70,1,3,3,0,10,5,1.55,22.8,74.8,2.4,7.38,11.1,0.6,13.5,0.7,2016,"Gauder, M., Billen, N., Zikeli, S., Laub, M., Graeff-Hönninger, S. and Claupein, W., 2016. Soil carbon stocks in different bioenergy cropping systems including subsoil. Soil and Tillage Research, 155, pp.308-317."
64,6,15,Germany,Ihinger_Hof,9.1,714,Temperate,48.75,8.92,NA,Haplic_Luvisol,NA,LUC,Miscanthus,grass,11,bioenergy,YES,annual_crop,11,NO,NA,NO,NA,NO,NA,NA,NO,NO_N,NA,NA,NO,NA,NA,MULTI,YES,YES,5,2013,1,3,3,10,20,15,1.42,22.8,74.8,2.4,7.38,9.8,0.4,13.4,0.30,1,3,3,10,20,15,1.55,22.8,74.8,2.4,7.38,9.9,0.8,13.1,0.3,2016,"Gauder, M., Billen, N., Zikeli, S., Laub, M., Graeff-Hönninger, S. and Claupein, W., 2016. Soil carbon stocks in different bioenergy cropping systems including subsoil. Soil and Tillage Research, 155, pp.308-317."
65,6,16,Germany,Ihinger_Hof,9.1,714,Temperate,48.75,8.92,NA,Haplic_Luvisol,NA,LUC,Switchgrass,grass,11,bioenergy,YES,annual_crop,11,NO,NA,NO,NA,NO,NA,NA,NO,NO_N,NA,NA,NO,NA,NA,MULTI,YES,YES,5,2013,1,3,3,10,20,15,1.45,22.8,74.8,2.4,7.38,9.9,0.2,13.4,0.30,1,3,3,10,20,15,1.55,22.8,74.8,2.4,7.38,9.9,0.8,13.1,0.3,2016,"Gauder, M., Billen, N., Zikeli, S., Laub, M., Graeff-Hönninger, S. and Claupein, W., 2016. Soil carbon stocks in different bioenergy cropping systems including subsoil. Soil and Tillage Research, 155, pp.308-317."
66,6,17,Germany,Ihinger_Hof,9.1,714,Temperate,48.75,8.92,NA,Haplic_Luvisol,NA,LUC,Willow,woody,11,SRC,YES,annual_crop,11,NO,NA,NO,NA,NO,NA,NA,NO,NO_N,NA,NA,NO,NA,NA,MULTI,YES,YES,5,2013,1,3,3,10,20,15,1.35,22.8,74.8,2.4,7.38,9.6,0.2,12.9,0.30,1,3,3,10,20,15,1.55,22.8,74.8,2.4,7.38,9.9,0.8,13.1,0.3,2016,"Gauder, M., Billen, N., Zikeli, S., Laub, M., Graeff-Hönninger, S. and Claupein, W., 2016. Soil carbon stocks in different bioenergy cropping systems including subsoil. Soil and Tillage Research, 155, pp.308-317."
67,6,15,Germany,Ihinger_Hof,9.1,714,Temperate,48.75,8.92,NA,Haplic_Luvisol,NA,LUC,Miscanthus,grass,11,bioenergy,YES,annual_crop,11,NO,NA,NO,NA,NO,NA,NA,NO,NO_N,NA,NA,NO,NA,NA,MULTI,YES,YES,5,2013,1,3,3,20,30,25,1.52,22.8,74.8,2.4,7.38,8.6,0.7,13.1,0.30,1,3,3,20,30,25,1.55,22.8,74.8,2.4,7.38,9,0.5,13.5,0.5,2016,"Gauder, M., Billen, N., Zikeli, S., Laub, M., Graeff-Hönninger, S. and Claupein, W., 2016. Soil carbon stocks in different bioenergy cropping systems including subsoil. Soil and Tillage Research, 155, pp.308-317."
68,6,16,Germany,Ihinger_Hof,9.1,714,Temperate,48.75,8.92,NA,Haplic_Luvisol,NA,LUC,Switchgrass,grass,11,bioenergy,YES,annual_crop,11,NO,NA,NO,NA,NO,NA,NA,NO,NO_N,NA,NA,NO,NA,NA,MULTI,YES,YES,5,2013,1,3,3,20,30,25,1.41,22.8,74.8,2.4,7.38,8.5,0.8,12.9,0.50,1,3,3,20,30,25,1.55,22.8,74.8,2.4,7.38,9,0.5,13.5,0.5,2016,"Gauder, M., Billen, N., Zikeli, S., Laub, M., Graeff-Hönninger, S. and Claupein, W., 2016. Soil carbon stocks in different bioenergy cropping systems including subsoil. Soil and Tillage Research, 155, pp.308-317."
69,6,17,Germany,Ihinger_Hof,9.1,714,Temperate,48.75,8.92,NA,Haplic_Luvisol,NA,LUC,Willow,woody,11,SRC,YES,annual_crop,11,NO,NA,NO,NA,NO,NA,NA,NO,NO_N,NA,NA,NO,NA,NA,MULTI,YES,YES,5,2013,1,3,3,20,30,25,1.45,22.8,74.8,2.4,7.38,8.6,0.4,14.1,0.50,1,3,3,20,30,25,1.55,22.8,74.8,2.4,7.38,9,0.5,13.5,0.5,2016,"Gauder, M., Billen, N., Zikeli, S., Laub, M., Graeff-Hönninger, S. and Claupein, W., 2016. Soil carbon stocks in different bioenergy cropping systems including subsoil. Soil and Tillage Research, 155, pp.308-317."
